potential,fierce,exceptional,permit,crisis-fighting,insufficient,reliable,riot,profound,helpful,taxpayer,1.48546362457,1.49155541704,1.56741364415,1.57660331012,1.58514694592,1.59315575663,1.60483292389,1.6052436586,1.60832563121,1.61060996441
become,becoming,becomes,enjoy,stays,sounded,considered,became,cleared,represent,assess,1.58733472868,1.95846107354,2.24799292411,2.45325625148,2.54088403344,2.54670021438,2.65403877231,2.72480405894,2.87584257976,2.89590112352
vote,votes,parliament,accord,psi,compromise,revival,spotlight,negotiation,arrival,guard,1.76160683352,1.76342295471,1.9923402955,1.99923123754,2.01411319317,2.02593195122,2.02850742213,2.03357234538,2.05551619478,2.0563706589
easing,leap,rethink,withdrawn,recapitalisation,bite,notches,stresses,veto,removing,background,1.70048495535,1.71212483602,1.71414499839,1.72527667567,1.74366634217,1.74582803688,1.74949812328,1.75238365302,1.76841571102,1.77821079714
february,january,october,december,november,september,august,march,june,2014-15,july,0.935873943891,0.976208640097,1.0349989006,1.06385909358,1.08576335432,1.09078754424,1.15134472476,1.19079194953,1.29926899717,1.30130157109
company,cra,firm,cwb,project,hst,legislature,park,employer,wto,edc,1.22053923265,1.23854133051,1.27659350814,1.39432003568,1.40070424612,1.40962722605,1.44773800793,1.45638924457,1.48666074222,1.48868293306
reported,hired,alleged,fired,resumed,claimed,resisted,accept,assumed,enacted,observed,2.09267811807,2.14158638322,2.16310409491,2.16326930125,2.17094536093,2.17362482612,2.22800611158,2.2363793625,2.24636118584,2.26850736989
return,ride,returning,expense,time”,aversion,stick,mechanisms,returns,flowing,liability,2.06382136651,2.18764794767,2.22969766391,2.24207745375,2.24943407628,2.28679884889,2.31245484117,2.32897710212,2.3367203089,2.34939950986
boost,bolster,switch,boosts,harm,rebounding,guide,disruption,cooling,dent,restrained,2.51346738053,2.61782985922,2.69303876819,2.7280893742,2.7361193734,2.82734885021,2.82744123636,2.9817019869,3.01122220261,3.0338659499
flaherty,oliver,carney,abe,monti,poland,perry,think-tank,diplomats,burleton,zoellick,1.33456332488,1.46764745561,1.47301334442,1.51166820201,1.59326079802,1.59475475575,1.61491706204,1.62373186117,1.62532062851,1.66721131795
merkel,papademos,hollande,monti,tsipras,sarkozy,varoufakis,asmussen,rompuy,rome,samaras,1.24410929127,1.34647365932,1.39685317249,1.4333973083,1.50712614524,1.53655184835,1.5434241762,1.54644448979,1.56531157505,1.58696017506
meet,meets,tabled,reopen,satisfy,tank,founded,met,echoed,leaked,observed,1.40930610028,1.74199024236,1.96453050745,2.18179036987,2.21186749517,2.21610922018,2.22123779318,2.22632968237,2.24201970313,2.25738741277
election,calendar,camp,revolution,mitch,occur,anyway,drama,e-mail,dead,sun,1.82589627276,2.11088465518,2.190429164,2.21985124633,2.22426610646,2.24874901701,2.25112013323,2.25637398374,2.28140434406,2.29520975892
line,touch,note,divergence,tally,position,suit,lows,arguments,notch,par,2.5621450868,2.63827152939,2.70712561288,2.73778749884,2.81494559189,2.82450959739,2.83935217844,2.85198947038,2.88732950174,2.89073825742
important,essential,helpful,troubling,anxious,unusual,unique,critical,crucial,certain,relevant,1.35173012084,1.40068800694,1.50769829802,1.54634348837,1.56788566728,1.56918389911,1.60563361154,1.61499152344,1.63675764201,1.65427875933
product,workforce,crop,dividend,northeast,truck,vehicle,potash,structures,utilities,poultry,1.87122935137,1.92328556904,1.95506870443,1.96059775547,2.06275027137,2.08061762221,2.08199552273,2.11313750399,2.11662913547,2.12472261116
canadians,businesses,consumers,americans,foreigners,jurisdictions,earners,mps,seniors,customers,homebuyers,1.34078134647,1.42423498719,1.42588561071,1.44070866474,1.44708821719,1.47814629601,1.48630505971,1.48993574945,1.51599682301,1.53539754783
aid,recapitalisation,privatisation,medicaid,concessions,belt-tightening,parallel,popularity,carolina,arrears,funding,1.49717378328,1.57975124932,1.59021004817,1.61371829305,1.63099565124,1.63224612365,1.6586263566,1.66085059725,1.66089774995,1.66691054606
later,again,earlier,sometime,slows,october,sunday,alone,said.however,territory,importantly,3.08380117022,3.20963865442,3.29372089183,3.32619866962,3.34423119673,3.37041961536,3.37749713903,3.40503550771,3.44887814452,3.48305583439
stock,equity,composite,labour,capital,bull,secondary,gold,electricity,justice,pork,3.42574879295,3.99233483796,4.0521366078,4.10773120546,4.29921044534,4.37210648928,4.41984608917,4.43283106776,4.58520771664,4.61100677644
needed,required,insufficient,messy,necessary,ela,ambitious,pledges,scrambling,formed,promising,1.42459930675,1.68858971976,1.74601583422,1.76995207969,1.80137972941,1.83058028791,1.83109646874,1.85478075522,1.85770201076,1.88172126984
possible,crucial,explicit,drastic,realistic,notable,essential,short-lived,messy,promising,imminent,1.40664915248,1.42338439377,1.43886564817,1.44960723072,1.46666161091,1.48734335634,1.49454180154,1.51907317717,1.52617274968,1.55659260039
area,system,spectrum,twitter.com/gisfeld,circle,expertise,chicken,continent,repair,region,nation,1.51230097774,1.58143947102,1.69331481532,1.71323360552,1.71840932647,1.72979716442,1.73462066809,1.74066025051,1.75615947795,1.75656409526
looking,looked,look,looks,relies,stand,lies,seemed,intentions,counting,waiting,2.60017473764,2.89833836293,3.83050200357,4.07290116231,4.15547089189,4.21210988766,4.22013701415,4.23517494477,4.2983837821,4.30329011701
concerns,worries,concerned,fears,worried,anxiety,doubts,skepticism,concern,optimism,confident,1.9353772694,2.09943646274,2.22068979048,2.23190969061,2.30060332404,2.33489778936,2.49512571266,2.55480553435,2.58649266594,2.60097050765
agreed,agreeing,concluded,agrees,decided,reopen,intends,chosen,decides,stated,assumed,2.0751741193,2.12708319624,2.26993611617,2.32179965892,2.35384347754,2.38433008491,2.3991466027,2.40655769286,2.42446543863,2.42924676999
called,calling,crackdown,pushes,imply,insistence,testing,spotlight,emphasis,calls,enjoyed,2.62205788774,2.91014191571,2.91448156896,2.97914657715,2.98443770363,3.12819450654,3.13435450545,3.14368062772,3.16191033929,3.18298989267
stability,stabilization,recapitalization,sustainability,governance,firepower,recapitalisation,enforcement,appreciation,resilience,bust,1.78294050175,1.90609989783,1.93539382389,1.95887981812,1.9799131116,1.98711037976,2.00590066263,2.02256617993,2.02667276622,2.04106312915
action,communique,initiatives,nomination,spotlight,intervention,autumn,gear,pain,qe,jiabao,1.40106964076,1.44829239699,1.45581459471,1.48502068403,1.51749176028,1.52124286864,1.53510640683,1.5595020744,1.57246681767,1.5850986673
held,holding,fought,knocked,fired,kept,sends,endorsed,heating,underlined,closed,1.75049701333,1.92566500055,1.93921857738,1.94994633469,1.96012332112,1.96664141268,1.9899645582,2.0040084854,2.00946127468,2.01235026886
businesses,homebuyers,schools,seniors,retailers,organizations,entrepreneurs,foreigners,models,mps,adults,1.13277708559,1.16569230263,1.16820487186,1.21022113299,1.21624228475,1.2443008617,1.29166042612,1.31022443412,1.31370795332,1.31447979501
chinese,american,russian,austrian,rural,internet,medium-sized,korean,harvard,technocrat,cypriot,1.5027308238,1.59213627773,1.71667168173,1.79407942706,1.81166262321,1.84902706959,1.86639312867,1.87831530018,1.89359246296,1.91955937741
research,llp,consulting,studies,derivatives,beef,ubs,science,peace,tourism,airlines,1.75469242733,1.82815291678,1.86367524308,1.87921193672,1.88454074045,1.90464992037,1.90615237659,1.92153094678,1.94736009108,1.9559610904
reforms,rules,responsibilities,cutbacks,package,policies,initiatives,surpluses,steps,arrangement,methods,1.64056566424,1.71163469752,1.75787578622,1.78804828462,1.79670006922,1.82575142175,1.84813647293,1.86640624279,1.88011964742,1.88090638495
we’re,“we’re,you’re,they’re,“are,“they’re,“i’m,i’m,are,“is,it’s,2.22152219408,2.31396470956,3.06382928729,3.44680182292,3.59373169166,3.67528019385,3.73778108024,3.87866676444,4.02576873594,4.09164278858
government’s,athens’,department’s,party’s,sector’s,area’s,countries’,ottawa’s,company’s,state’s,washington’s,1.93122133257,1.95242837009,2.03596674349,2.05210351774,2.08334669513,2.0913236039,2.10682900463,2.14418671101,2.21499949277,2.27803814725
situation,disease,continent,said.it,indebtedness,disaster,regime,discipline,recovery,landing,deceleration,1.65988312364,1.72462374817,1.79070862804,1.79510606746,1.80956945571,1.82900093401,1.83334428806,1.83755322176,1.85184518515,1.89225366661
50,10,100,74,6.4,36,37,90,11,5,62,1.40959575917,1.43246952308,1.46611368085,1.47073843294,1.55135057635,1.55486567393,1.56276672205,1.56731732668,1.56741622988,1.57416287066
interview,reporters,e-mail,conducted,seat,rangasamy,attend,dinner,appearance,lunch,confusion,2.40673174704,2.49425505111,2.5644106278,2.60005808505,2.71633450216,2.7522862941,2.84705001266,2.86819048506,2.89263191023,2.89929044617
construction,homebuilding,utilities,forestry,phoenix,aerospace,foods,drilling,transit,labrador,centres,1.37458318641,1.39234507281,1.39316205057,1.41919887613,1.44883334903,1.46186089325,1.50120079076,1.50727799231,1.50904746558,1.51449733611
dropped,fell,slid,surged,dipped,rose,decreased,jumped,slipped,climbed,appreciated,1.28884958833,1.3647627276,1.47711077349,1.48443250425,1.50608947537,1.51674096737,1.53410672501,1.56164809979,1.62065582211,1.64534240396
percentage,age,basis,bulk,5.5,proportion,component,1.4,2.1,portion,6.1,3.90997348165,3.99699611906,4.10221551027,4.42536841356,4.44670114948,4.47115521358,4.50981382338,4.53491010067,4.54282349989,4.58037937345
negative,positive,catastrophic,relevant,troubling,barley,crisis-fighting,helpful,junk,normal,thin,1.45798314214,1.76202307433,1.77247782197,1.85895369006,1.88532104184,1.91152839335,1.93356347953,1.95168198223,1.97621125081,1.98429195667
left,rethink,frame,ignore,formed,viable,treat,match,pressed,leaves,suspended,1.46132406271,1.52370120826,1.55264240947,1.55627891431,1.58423201425,1.6135950288,1.61935080839,1.62047997603,1.62330929839,1.64039559391
chairman,ceo,president,©,founder,.©,predecessor,chair,author,co-founder,director,2.93936678203,2.97870732547,3.03795072913,3.04116270429,3.07426527185,3.09034224421,3.12608277575,3.23350890146,3.25345419555,3.26772867924
days,occur,decade,weeks,night,annually,day,week,insolvency,months,borders,1.44210026159,1.57517581396,1.58414787288,1.61441367015,1.61742799652,1.62034332892,1.62169063441,1.66076561748,1.67746476561,1.68656768195
gross,disposable,trendsetting,c,seasonally,cumulative,euro-era,little,0.6,large-scale,considerable,5.33566573415,6.71829958115,6.84153669011,6.90200689797,6.9207270023,7.00256159216,7.12361406889,7.18589825904,7.24084924221,7.26599647261
funding,financing,privatisation,aid,cds,expenditure,recapitalisation,wealth,rollover,liability,reconstruction,1.60065324514,1.62430501823,1.66691054606,1.67800160027,1.69316874273,1.69586166596,1.70193550507,1.7079047445,1.74963492753,1.81580086924
ministers,chiefs,officials,leaders,sarkozy,negotiators,makers,unions,creditors,demonstrators,lawyers,1.82047602988,2.30216429414,2.32128064142,2.38576678545,2.40274376577,2.43505555381,2.45874712339,2.47622977802,2.49875269223,2.50731476092
assets,reserves,portfolios,instruments,surpluses,entities,deposits,actions,margins,transactions,bondholders,1.54241733197,1.62341201,1.63178565136,1.63912128986,1.69359911007,1.75458125746,1.77053200205,1.77203094065,1.79723682347,1.81867822704
view,recognition,conclusion,impression,tradition,manner,assumption,notion,breakdown,ounce,skepticism,1.70320079886,1.84791946819,1.97687564259,1.99382509319,2.0162636296,2.10238223737,2.11905608299,2.129900664,2.14723508561,2.18441486486
lost,diminished,loses,shed,gained,lose,30000,stretched,produces,jumping,broad-based,1.77635014233,1.77667004729,1.80464786882,1.84707059414,1.88013759174,1.90976607945,1.92052047086,1.92175769092,1.94365304054,2.00639379472
doesn’t,don’t,didn’t,won’t,can’t,does,wouldn’t,“they,said.“i,couldn’t,let’s,2.22561569177,2.95225100322,3.19606420565,3.22554049283,3.29084804272,3.44737743421,3.52899879934,3.57129893072,3.64242366333,3.66513511244
taking,take,takes,took,taken,requires,plays,accepting,discussing,putting,adopting,1.87715183646,2.28276505281,2.30774536148,2.9973617358,3.20184737737,3.22231617936,3.24471757844,3.32079821718,3.32661480605,3.35660480926
times,nationally,coffers,announcements,dramatically,testing,spectrum,twitter.com/gisfeld,completed,demonstrated,enacted,1.95128630837,1.97531311509,1.99556712617,2.02059215117,2.07618759676,2.08758977717,2.11840758113,2.12736674568,2.12840091561,2.14040817813
highest,lowest,strongest,weakest,near-zero,ultra-low,double-digit,slowest,fastest,hiking,doubling,1.02830908427,1.74048916857,1.74583053894,1.93459623682,1.94689173897,1.94702356018,2.10986269862,2.17379961359,2.18176930045,2.21773814878
weeks,years,days,months,decade,decades,quarters,week,appearance,period,month,1.49818034983,1.58414787288,1.67886994336,1.82521471427,1.85385096372,2.02007779292,2.09378293707,2.1320356742,2.13464559611,2.16705934551
taxes,outlays,regulations,revenues,cards,bills,budgets,attacks,laws,arrive,expenses,1.8444895249,1.90208995024,1.95025196435,1.95759796779,1.96517446341,1.96990734747,1.97892726991,2.02590943809,2.02617829007,2.05778675463
2015,2014,1991,2016,2015-16,2014-15,2012,2013,2008-2009,2017,virginia,1.13225225362,1.15572668775,1.174962922,1.23062659737,1.28816018386,1.32476005355,1.36208495041,1.41626009558,1.42327448538,1.48583872671
increases,increase,spike,uptick,pullback,rises,decline,acceleration,reductions,cutbacks,selloff,1.82863665168,1.84599906302,1.89701194478,1.92896714962,1.94121099758,2.01087469724,2.01741256434,2.0324383219,2.05751392592,2.0619019716
full,bitter,spare,one-off,exact,cyclical,normal,protracted,perfect,remarkable,rough,2.39830697099,2.50336484065,2.52749885203,2.575002732,2.60158460275,2.64159805565,2.6474887565,2.66671384952,2.66783147698,2.71490994367
exchange,vacancy,near-zero,recapitalization,interest,subprime,quarter-point,dominion,interbank,5,foreign-exchange,2.52843038414,2.83784864403,3.01916702869,3.07410541888,3.09711544128,3.16371105356,3.27292036239,3.27495188989,3.29287005068,3.30168853259
economics,recapitalisation,dublin,halifax,intelligence,pbo,poland,zoellick,eurostat,enforcement,llp,1.6365709516,1.65853850023,1.67300723523,1.67463063692,1.68360955833,1.68640898609,1.68951858996,1.69247252181,1.72495996778,1.72926444071
2009,2007,2001,2004,1981,1991,1997,2005,2003,2010,1998,1.34618269603,1.38381546996,1.39157190722,1.45229607963,1.45594893177,1.46325305133,1.47801549623,1.50486851403,1.5284727834,1.54070148795
believe,suggest,believes,suggests,insists,argue,confident,thinks,assume,said.“but,convinced,1.53756417181,1.77820436159,1.84061167783,1.9164994711,2.02240009867,2.02699739357,2.05336879491,2.06431015509,2.08644735571,2.10298021772
france,iceland,arabia,africa,hungary,sweden,paris,turkey,austria,finland,britain,1.31268622628,1.3545717264,1.40626986483,1.43299057654,1.44161868745,1.44956609665,1.45166108832,1.46206246627,1.48674534627,1.50978223473
declined,narrowed,dipped,decreased,rose,dropped,fell,slid,slipped,jumped,surged,2.32908024316,2.35332252778,2.37311756616,2.3835893012,2.44471323485,2.46896199909,2.72429418914,2.7380706862,2.76598628747,2.80470843962
rather,better,withdraw,less,“more,totally,tougher,politically,stimulative,“very,safer,4.50250287798,4.7768526513,4.87820226764,5.02500816907,5.15355757133,5.21826136616,5.29813181703,5.33836076526,5.40687188627,5.44113719906
avoid,withstand,avoiding,barring,faces,alongside,removing,implementing,consider,resisted,considering,1.76500948699,1.91395745035,1.95160694449,1.95971145093,2.05287508956,2.05477513658,2.06475711854,2.07167090248,2.11506970898,2.11837710322
based,dependent,relied,focuses,reliant,focused,dependence,focusing,sitting,weighing,counting,2.81859551444,3.27087063605,3.41716487537,3.4701050304,3.56470224088,3.59523409487,3.62641213733,3.67644505899,3.69228578045,3.70976254366
small,medium-sized,generous,integrated,large,extensive,smaller,third-largest,low-income,transparent,younger,1.63397442626,1.74637367223,1.75591498726,1.77850004833,1.99420991959,2.00704551095,2.02406857256,2.0566507798,2.07826188419,2.09948430889
losses,payments,par,troubles,shortages,lows,attacks,transactions,cards,portfolios,shutdowns,1.88830161587,1.89330245806,1.93023370087,1.93358351473,1.94698375394,1.94923425908,1.95307714915,1.96791631442,1.97174946589,1.97519386848
nearly,almost,roughly,whopping,approximately,busy,just,virtually,barely,about,equally,1.72604984687,3.02605420388,3.83707912577,3.99436653323,4.11676934419,4.15765723495,4.23055137787,4.32527169856,4.432016709,4.50746556134
place,autumn,background,arrangement,caucus,upgrade,decisively,resolved,formed,regime,audit,1.46687739893,1.4710904058,1.51520322585,1.52244991437,1.53317558248,1.553407731,1.55575756434,1.57045665981,1.60403830756,1.61470975776
issue,background,regime,schedule,upgrade,table,topic,tradition,surface,conflict,place,1.44767848486,1.52437158992,1.53114389931,1.53327496184,1.57819531124,1.59558715166,1.60803044741,1.62626792753,1.6286001123,1.62946275511
value,recapitalisation,branches,overhaul,flowing,accumulation,supplier,balances,costs,stream,narrowing,1.7415425777,1.79936573108,1.87164749273,1.87734620979,1.89199149117,1.90164749299,1.97999634109,1.9882576858,1.99159224367,2.00100666958
lowest,highest,weakest,slowest,strongest,double-digit,near-zero,trimmed,tripled,fastest,ultra-low,1.02830908427,1.68984859385,2.13139010958,2.14027720164,2.3092822493,2.35292090419,2.42327834246,2.43582100704,2.45909343544,2.51060673704
buying,selling,tapping,servicing,buy,obtain,issuing,collect,500000,unpaid,refinance,1.42671950064,1.80473809123,1.83795494431,1.85449853708,1.90315421878,1.99688492618,1.99828450588,2.02844659486,2.05461468614,2.07720548859
emerging,asian,secondary,european,equity,g8,financial,g7,asia-pacific,industrialized,soviet,4.64365178232,4.77469750939,4.95319344667,5.10533270519,5.15752198536,5.18857697286,5.2050497329,5.2125435237,5.22818872628,5.26558943241
give,giving,gives,lent,gave,handed,brings,knock,throw,throwing,sent,1.45739600325,1.47067469755,1.93886709111,1.94971286732,2.18676001159,2.19808410174,2.21656387983,2.24913799631,2.26878155192,2.32762229038
large,one-time,enormous,generous,reliable,one-off,inflated,integrated,regulated,fierce,exceptional,1.38290204834,1.40449840915,1.40539903859,1.48926885211,1.50675982684,1.52225217191,1.52822551539,1.53245091601,1.53626267233,1.54933797843
stronger,brighter,softer,weaker,bigger,weak,strong,faster,moderating,solid,slower,1.67126668453,1.79983631608,1.81915099618,1.91813403846,1.96117333315,1.99507654039,2.09947240166,2.1187103787,2.13628495751,2.16349670418
consumers,canadians,households,businesses,departments,foreigners,owners,borrowers,restaurants,homebuyers,regulators,1.42423498719,1.42462482747,1.48380431785,1.48933690478,1.53409957928,1.61590667241,1.72384721468,1.72946428981,1.72972126423,1.75014760965
here,politics,everywhere,history,seats,ont.,territory,tonight,spots,arrival,adjustments,2.93153764883,3.05460481197,3.11778467254,3.12093209963,3.1353027881,3.17932618945,3.18155572647,3.18739946458,3.19552444779,3.20544947112
retail,wholesale,auto,manufacturing,manufactured,automobile,vehicle,aerospace,dairy,condominium,non-residential,2.52289176184,2.53113041481,3.09889541683,3.2460324546,3.26530017936,3.28365536373,3.30758405336,3.32488577882,3.32815289534,3.40108476477
total,40-billion,average,30-billion,trimming,nominal,tame,lifetime,generale,across-the-board,owes,2.30696792599,2.32964373282,2.36747702243,2.36886691787,2.39428672256,2.41222125706,2.43271076143,2.44427833168,2.46311990549,2.46565801331
find,finding,found,carrying,finds,outline,demanding,forge,spell,sounded,reveal,2.30271531226,2.71113330775,2.73002465282,2.91322005066,2.93360570274,2.94528883723,2.96595676538,2.96794966363,2.97317049945,2.97332527042
package,rollover,pledges,timeline,supervision,allegations,band,plan,privatisation,tranche,criteria,1.52562179597,1.56418865545,1.63474309319,1.6504328841,1.66053253433,1.66057415649,1.68244621703,1.68939632421,1.71099298347,1.72053541415
asset,bond,real-estate,foreign-exchange,interest-rate,triple-a,fx,precautionary,futures,quarter-point,condo,2.87779610195,3.48946131849,3.55151407082,3.55850238515,3.61222662549,3.73897468831,3.8142833603,3.85124672993,3.88484628622,3.93942238826
mark,1930s,marc,burleton,camp,gary,chicken,lee,guy,horizon,1970s,2.70398495049,2.82222060694,2.94777066745,3.01124248983,3.07152352597,3.13693751827,3.16234764375,3.1735275868,3.1806217081,3.20582463119
buy,bought,sell,sells,unsold,obtain,buying,covering,500000,selling,<,1.73097018346,1.73985832096,1.74565518185,1.80587844113,1.8176653601,1.85449853708,1.91043368028,1.93996025081,1.94157693979,1.94306061906
benefits,announcements,procedures,guidelines,fees,reversal,twitter.com/gisfeld,belt-tightening,duties,recapitalisation,doors,1.3743013314,1.39702910124,1.48066836479,1.48897944721,1.494598243,1.4984995228,1.50022214081,1.5177310572,1.52900959435,1.54679121976
inc.,ltd.,corp.,inc,dexia,co.,llc,corp,ag,sa,corn,1.18968627394,1.26586425509,1.40840947277,1.41833963811,1.42637276379,1.46802850052,1.50840193999,1.59897570893,1.64619143143,1.6816730158
came,comes,come,went,moved,lived,walked,lie,lies,emerged,resigned,1.97079948039,2.05933939976,2.24432936779,2.38561844171,2.39831730926,2.40717360243,2.41653921701,2.42034581717,2.53537751648,2.56933851395
[,whereas,“all,2006.,letting,middle-income,upon,older,fueled,targeting,pedro,6.38137114385,6.46881236381,6.54540135104,6.56306245291,6.72672969823,6.90729970456,6.97608013136,7.12285873043,7.14313148871,7.15409899517
bernanke,yellen,draghi,perry,trichet,cabinet,boj,monti,rajoy,carney,iif,1.63412407328,1.89683199587,2.04977115294,2.26803046074,2.33080191211,2.37848693151,2.39062238766,2.39994353922,2.45832477973,2.51078725397
policymakers,participants,policy-makers,watchers,makers,regulators,observers,respondents,traders,officials,negotiators,1.42613470099,1.50136625963,1.53765288713,1.61628577779,1.62535207539,1.64723491359,1.65550676984,1.67716673566,1.6954236327,1.7233059643
members,critics,directors,supporters,opponents,leaders,allies,segments,fortunes,summits,inspectors,2.13815291664,2.36448493067,2.40420114053,2.41618380737,2.42668253696,2.54909528577,2.56205611744,2.64573942896,2.73888361927,2.74412238821
],again,apparently,maybe,normally,technically,ugly,yet,immediately,nationally,today,3.45517613844,3.51374036255,3.51919950956,3.72437712583,3.81599785745,3.88315621987,3.88478248125,3.99349924128,4.03899058835,4.05824074608
longer,shorter,medium,protracted,automatically,announcements,busy,kids,voluntarily,safer,totally,2.47713354434,2.47840057964,2.5641833637,2.66116385628,2.66409742705,2.67248177774,2.70387762799,2.70740363819,2.71784977527,2.72264859637
used,guaranteed,financed,fired,uses,extends,efficient,negotiated,organized,adequate,expiring,1.45854337564,1.53617834577,1.7635044747,1.76965253535,1.77243797841,1.79012947872,1.81192600847,1.8176585436,1.8356657263,1.8578755383
took,takes,take,kicked,taking,thrown,taken,got,carries,lent,choosing,1.54781194173,1.86619885146,2.11803921923,2.30774536148,2.36165883354,2.38125657142,2.41591631042,2.4459012285,2.508467751,2.50865750178
export,drilling,real-estate,condominium,demographic,automobile,resale,barley,non-residential,import,asia-pacific,2.21035706305,2.2210084984,2.29479810013,2.31021786383,2.33089772302,2.33171622701,2.43120025928,2.45490213028,2.50527014697,2.51645820693
japan,iceland,nafta,turkey,2008-2009,qe2,israel,poland,singapore,indonesia,korea,1.10782517536,1.1100486528,1.13810998018,1.17891497678,1.2097757658,1.21077929505,1.21494300821,1.22397868596,1.23297163717,1.26394733977
face,faces,mitigate,stoke,spark,carries,introducing,citing,withstand,<,offsetting,1.67239390251,1.82315729099,1.85983658327,1.86593301871,1.89117855603,1.96831043524,1.99272939387,1.99774877798,2.00142514076,2.00767784084
problems,events,debts,scenarios,difficulties,vulnerabilities,chaos,pmis,imbalances,repercussions,commitments,1.73731967369,1.75713723722,1.77016379785,1.77922771416,1.79121572657,1.81633432613,1.81820795952,1.81986126133,1.85362448167,1.85836376094
30,40,14,33,44,36,90,5,9,15,35,1.18276879416,1.38560158381,1.41309022775,1.42449041314,1.43515488348,1.44152133609,1.46379416274,1.46476279708,1.46920988208,1.47628393803
fourth,second,seventh,ninth,eighth,third,8.4,11th,fifth,63,14.5,1.59936502679,1.6187344159,1.68222447373,1.75209919273,1.75685702053,1.98511022815,2.037522817,2.06864150873,2.1856791341,2.20064948242
summit,accord,communique,chaos,iif,psi,presidency,defeat,deadlock,spotlight,parliament,1.83886130824,2.05724697918,2.09561949763,2.1098181354,2.1429555357,2.17374822778,2.17865188902,2.23232540006,2.25382287445,2.25417809528
3,4,5,52,8.3,9.9,8,10,8.5,27,5.9,1.30762081471,1.31919821361,1.37459889153,1.39997353493,1.41685122375,1.49019190769,1.52188395865,1.52732403148,1.53019948783,1.5324315654
congress,biden,clock,rajoy,lawmakers,parliament,arrangement,abe,legislation,geithner,bundestag,1.86432731808,1.9187113938,1.94363155768,1.97119196632,2.00809897971,2.04614898946,2.06766338223,2.07124770581,2.09125567843,2.09613624865
food,metals,furniture,milk,exploration,pork,transport,potash,electricity,clothing,steel,1.99480894533,1.99499089555,2.01476778232,2.03322964462,2.0848357397,2.10927339431,2.13698180834,2.14241805686,2.22678408968,2.28348888568
means,mean,.but,emphasized,assumes,insists,declaring,insistence,emphasize,suggestions,recognize,1.38170777863,1.51032555334,1.57543579776,1.59096836837,1.60202149225,1.65349159164,1.66112422077,1.66130129214,1.6790372509,1.68153191125
despite,reflects,reflecting,barring,alongside,reflect,withstand,underscoring,triggering,discussing,citing,1.99257432364,1.99394132179,2.01092679029,2.02487167975,2.04908037027,2.11895192387,2.24541184628,2.26939081794,2.26963455055,2.30731929916
estate,real-estate,automobile,aerospace,condominium,transaction,tourism,intelligence,shipping,derivatives,forestry,1.79265083455,1.83385388639,1.88000985868,1.92083228971,1.92593317131,1.96709327759,1.99407492441,2.00501578478,2.02600835659,2.03661213065
long-term,short-term,countries’,toxic,escalating,ultra-low,medium-term,loosen,catastrophic,anemic,short-lived,1.67901201937,1.71635636118,1.73550855167,1.73552867661,1.7735041813,1.78442464436,1.79642054759,1.81508583819,1.81783989347,1.84936593141
things,policies,repercussions,laws,circumstances,choices,margins,outcomes,instruments,events,jurisdictions,2.32124303394,2.39315501852,2.42427025714,2.4461911824,2.49966881414,2.51586059288,2.52052032888,2.59609636899,2.61617011436,2.62307733431
within,onto,limiting,renegotiate,covering,nearing,approximately,whopping,involving,leveraging,for,3.19092139498,3.21758457308,3.27485241552,3.2976165749,3.29998098561,3.30687815338,3.33931640958,3.34735534174,3.35533507949,3.37769742035
spanish,irish,portuguese,italian,technocrat,greek,cypriot,finnish,ireland’s,chaotic,french,1.44700349217,1.71071700059,1.73645693054,1.87898161607,1.9378848081,2.07562784247,2.0956368691,2.21809366036,2.24254770234,2.26715068237
hard,difficult,tough,welfare,easy,helpful,scrambling,affordable,reasonable,unique,easier,1.63038269744,2.08217492768,2.24918279735,2.26933102377,2.27054961055,2.36781723383,2.40202879057,2.40699240918,2.41744053242,2.41851821718
french,irish,technocrat,italian,austrian,finnish,dutch,chinese,spanish,greek,indian,1.88300116868,1.8932158306,2.0576373547,2.07718112196,2.1367639392,2.2147943689,2.24121939205,2.26715068237,2.39035434433,2.39478636184
case,summits,upgrade,ignored,conduct,bears,defeat,tradition,schedule,exercise,fashion,1.47045111643,1.5011715688,1.50194976283,1.50665978529,1.51958920597,1.53475863842,1.54378851763,1.55098821882,1.55456892032,1.59141824477
result,example,participate,traction,instance,consequence,setback,reversal,backdrop,brunt,tenure,2.67564197633,2.79568522051,3.00166286478,3.07279044637,3.09909772378,3.16828690018,3.258784706,3.27956573658,3.29382242588,3.37673560494
reduce,trimming,reducing,inflated,slashing,slashed,slash,hiking,touted,financed,eliminating,1.75876511553,1.96104751931,1.96565659213,1.97246548434,1.98409168438,1.98579862551,2.01690918293,2.08409282363,2.08872576411,2.10016115302
trillion,billion,40-billion,100-billion,50-billion,10-billion,4-trillion,inflated,1-trillion,30-billion,third-largest,1.51186108199,1.81519929935,2.11289413487,2.29562873919,2.34738230665,2.41502286845,2.48026447164,2.49103390913,2.55518828039,2.63904888862
changes,adjustments,improvements,solutions,procedures,shutdowns,seats,delays,involvement,annually,commitments,1.88888836652,2.01740499226,2.13471224031,2.14302651727,2.23699879482,2.29294224298,2.30654666887,2.35955420985,2.35962423509,2.36367646928
